epoch,train_loss,train_metric,val_loss,val_metric,learning_rate
1,0.22711362204665148,0.0,0.1399981542245338,0.0,0.0019399999999999999
2,0.1211121101593718,0.0,0.09693796564089624,0.0,0.0018817999999999999
3,0.09878421003352396,0.0,0.08692542485108501,0.0,0.0018253459999999998
4,0.08804555210079976,0.0,0.07781699656655913,0.0,0.0017705856199999998
5,0.08179673944015546,0.0,0.07016044590426118,0.0,0.0017174680513999997
6,0.07832284508288184,0.0,0.06953391185716579,0.0,0.0016659440098579998
7,0.0756561227697918,0.0,0.06889492220392353,0.0,0.0016159656895622597
8,0.07344671553792269,0.0,0.06612442788716993,0.0,0.0015674867188753918
9,0.07286521225378385,0.0,0.06354693599829549,0.0,0.00152046211730913
10,0.0713350735073508,0.0,0.06603873603438076,0.0,0.001474848253789856
11,0.07056590741905747,0.0,0.06282091107415526,0.0,0.0014306028061761603
12,0.06973295647551211,0.0,0.06375941755740266,0.0,0.0013876847219908754
13,0.06962230267535517,0.0,0.0616610124707222,0.0,0.001346054180331149
14,0.06902500917881346,0.0,0.06412654368108825,0.0,0.0013056725549212146
15,0.06859404702762487,0.0,0.06175022503655208,0.0,0.0012665023782735781
16,0.06821376853649601,0.0,0.06200777127554542,0.0,0.0012285073069253707
17,0.06783457840462155,0.0,0.06024493814298981,0.0,0.0011916520877176095
18,0.06756072391553135,0.0,0.059188557376987055,0.0,0.0011559025250860813
19,0.06694100779937678,0.0,0.058760678572090046,0.0,0.0011212254493334988
20,0.06693222797860644,0.0,0.059288030803987854,0.0,0.0010875886858534938
21,0.06665132649685229,0.0,0.06284589943917174,0.0,0.001054961025277889
22,0.06653260193197046,0.0,0.06064807241292376,0.0,0.0010233121945195523
23,0.06648313254226385,0.0,0.06280848176071518,0.0,0.0009926128286839658
24,0.06626510294642174,0.0,0.06071705284871553,0.0,0.0009628344438234467
