epoch,train_loss,train_metric,val_loss,val_metric,learning_rate
1,0.7195258633335038,0.0,0.5264101868326013,0.0,0.0019399999999999999
2,0.45903098789772184,0.0,0.3618752075867219,0.0,0.0018817999999999999
3,0.3394291613361623,0.0,0.2682473104108464,0.0,0.0018253459999999998
4,0.2710385167657739,0.0,0.21016291867602954,0.0,0.0017705856199999998
5,0.2281959408728203,0.0,0.17306994714520194,0.0,0.0017174680513999997
6,0.1925608660693806,0.0,0.1488616026260636,0.0,0.0016659440098579998
7,0.17268633340845013,0.0,0.13216756961562418,0.0,0.0016159656895622597
8,0.1579028783310758,0.0,0.12131625684824857,0.0,0.0015674867188753918
9,0.149258058333751,0.0,0.11586342006921768,0.0,0.00152046211730913
10,0.1432513440083159,0.0,0.11348764699968425,0.0,0.001474848253789856
11,0.13800944646101188,0.0,0.10933807255192236,0.0,0.0014306028061761603
12,0.13572878870043423,0.0,0.1093914197249846,0.0,0.0013876847219908754
13,0.13097432580324683,0.0,0.10418957607312636,0.0,0.001346054180331149
14,0.1276086483999054,0.0,0.104028735648502,0.0,0.0013056725549212146
15,0.12484482561450193,0.0,0.10406397147612138,0.0,0.0012665023782735781
16,0.12252071687933241,0.0,0.1017168326811357,0.0,0.0012285073069253707
17,0.1200360015846125,0.0,0.10324187576770782,0.0,0.0011916520877176095
18,0.11957099539513635,0.0,0.09964268451387231,0.0,0.0011559025250860813
19,0.11853394987485787,0.0,0.1005434746092016,0.0,0.0011212254493334988
20,0.11746348809487749,0.0,0.09830304980278015,0.0,0.0010875886858534938
21,0.11567811878158314,0.0,0.09872703118757768,0.0,0.001054961025277889
22,0.11494019778795761,0.0,0.10194585540077904,0.0,0.0010233121945195523
23,0.11483168251591154,0.0,0.09841798313639381,0.0,0.0009926128286839658
24,0.11389668267404679,0.0,0.09910280257463455,0.0,0.0009628344438234467
25,0.11167409016501785,0.0,0.09775715219703587,0.0,0.0009339494105087433
26,0.11165369678251814,0.0,0.0985944579270753,0.0,0.000905930928193481
